Date,PollenConc
2019-04-29 20:00:00,60.97560976
2019-04-29 21:00:00,16.260162599999997
2019-04-29 22:00:00,20.32520325
2019-04-29 23:00:00,24.390243899999998
2019-04-30 00:00:00,16.260162599999997
2019-04-30 01:00:00,8.130081301
2019-04-30 02:00:00,20.32520325
2019-04-30 03:00:00,16.260162599999997
2019-04-30 04:00:00,12.19512195
2019-04-30 05:00:00,32.520325199999995
2019-04-30 06:00:00,12.19512195
2019-04-30 07:00:00,52.84552846
2019-04-30 08:00:00,109.7560976
2019-04-30 09:00:00,113.8211382
2019-04-30 10:00:00,93.49593496
2019-04-30 11:00:00,121.95121950000001
2019-04-30 12:00:00,56.91056911
2019-04-30 13:00:00,117.8861789
2019-04-30 14:00:00,77.23577236
2019-04-30 15:00:00,73.17073171
2019-04-30 16:00:00,93.49593496
2019-04-30 17:00:00,73.17073171
2019-04-30 18:00:00,32.520325199999995
2019-04-30 19:00:00,36.58536585
2019-04-30 20:00:00,24.390243899999998
2019-04-30 21:00:00,40.6504065
2019-04-30 22:00:00,24.390243899999998
2019-04-30 23:00:00,8.130081301
